idx,reduced_embeddings
586,"[0.0, 4.159582138061523, 0.0, 0.0, 2.219836473464966, 2.603797435760498, 1.8358842134475708, 0.0, 2.8519248962402344, 1.4177404642105103, 0.0, 0.0, 0.10822610557079315, 0.0, 1.5620753765106201, 1.5857734680175781, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7576167583465576, 0.0, 0.0, 0.0, 0.0, 0.7762522101402283, 0.0, 0.0, 0.0, 2.5262699127197266, 0.0, 3.194481372833252, 0.0, 3.83736515045166, 0.0, 3.6513619422912598, 0.0, 0.0, 0.0, 2.875180721282959, 4.715546131134033, 0.0, 2.3734793663024902, 0.0, 0.0, 0.3893657624721527, 0.0, 0.7534114122390747, 0.0, 0.0, 2.2983665466308594, 0.0, 0.0, 0.0, 0.0, 0.0, 3.91746187210083, 0.0, 0.0, 0.0, 0.10583414137363434, 1.5981544256210327, 0.7954413294792175]"
374,"[0.0, 4.34084415435791, 0.0, 0.0, 2.299854278564453, 2.920477867126465, 1.9303326606750488, 0.0, 3.0002150535583496, 1.4122421741485596, 0.0, 0.0, 0.05211538076400757, 0.0, 1.5111479759216309, 1.5963530540466309, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8631691932678223, 0.0, 0.0, 0.0, 0.0, 0.8591963052749634, 0.0, 0.0, 0.0, 2.683455467224121, 0.0, 3.3883891105651855, 0.0, 3.9309840202331543, 0.0, 3.8197975158691406, 0.0, 0.0, 0.0, 3.13204026222229, 5.005589485168457, 0.0, 2.5699758529663086, 0.0, 0.0, 0.393505334854126, 0.0, 0.5875864028930664, 0.0, 0.0, 2.358588695526123, 0.0, 0.0, 0.0, 0.0, 0.0, 4.2012248039245605, 0.0, 0.0, 0.0, 0.09605880081653595, 1.556584358215332, 0.8234227895736694]"
491,"[0.0, 4.078072547912598, 0.0, 0.0, 2.2562475204467773, 2.5767033100128174, 1.9130859375, 0.0, 2.753192901611328, 1.3695141077041626, 0.0, 0.0, 0.08839757740497589, 0.0, 1.5086445808410645, 1.6295714378356934, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8018684387207031, 0.0, 0.0, 0.0, 0.0, 0.7178609371185303, 0.0, 0.0, 0.0, 2.468641996383667, 0.0, 3.274174690246582, 0.0, 3.8648993968963623, 0.0, 3.6499931812286377, 0.0, 0.0, 0.0, 2.827564239501953, 4.6570024490356445, 0.0, 2.383082389831543, 0.0, 0.0, 0.37009817361831665, 0.0, 0.6891405582427979, 0.0, 0.0, 2.1784279346466064, 0.0, 0.0, 0.0, 0.0, 0.0, 3.820930004119873, 0.0, 0.0, 0.0, 0.16367247700691223, 1.4847428798675537, 0.7428791522979736]"
505,"[0.0, 4.280560493469238, 0.0, 0.0, 2.2964367866516113, 2.864509344100952, 1.9002671241760254, 0.0, 2.9981555938720703, 1.3941868543624878, 0.0, 0.0, 0.028952866792678833, 0.0, 1.5533063411712646, 1.5656497478485107, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8721482753753662, 0.0, 0.0, 0.0, 0.0, 0.8267115354537964, 0.0, 0.0, 0.0, 2.6136302947998047, 0.0, 3.393824338912964, 0.0, 3.9585838317871094, 0.0, 3.78617787361145, 0.0, 0.0, 0.0, 3.1402926445007324, 4.922636032104492, 0.0, 2.520432949066162, 0.0, 0.0, 0.3691138029098511, 0.0, 0.6491989493370056, 0.0, 0.0, 2.396367073059082, 0.0, 0.0, 0.0, 0.0, 0.0, 4.208499908447266, 0.0, 0.0, 0.0, 0.09805700927972794, 1.5874483585357666, 0.7720006704330444]"
303,"[0.0, 4.324378490447998, 0.0, 0.0, 2.353065013885498, 2.989323616027832, 1.94026780128479, 0.0, 3.0036048889160156, 1.4395899772644043, 0.0, 0.0, 0.01844605803489685, 0.0, 1.5564414262771606, 1.6484653949737549, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9178211688995361, 0.0, 0.0, 0.0, 0.0, 0.822921872138977, 0.0, 0.0, 0.0, 2.6919007301330566, 0.0, 3.4486169815063477, 0.0, 4.03019905090332, 0.0, 3.834840774536133, 0.0, 0.0, 0.0, 3.2527012825012207, 4.973483085632324, 0.0, 2.671278476715088, 0.0, 0.0, 0.42956650257110596, 0.0, 0.6471856236457825, 0.0, 0.0, 2.403616428375244, 0.0, 0.0, 0.0, 0.0, 0.0, 4.30686092376709, 0.0, 0.0, 0.0, 0.14982043206691742, 1.663399338722229, 0.7858791351318359]"
799,"[0.0, 4.213873386383057, 0.0, 0.0, 2.2266035079956055, 2.8804330825805664, 1.859047770500183, 0.0, 2.923194408416748, 1.3867014646530151, 0.0, 0.0, 0.14423708617687225, 0.0, 1.5321781635284424, 1.5306326150894165, 0.0, 0.0, 0.0, 0.0, 0.0, 1.806976318359375, 0.0, 0.0, 0.0, 0.0, 0.8085217475891113, 0.0, 0.0, 0.0, 2.5245442390441895, 0.0, 3.323795795440674, 0.0, 3.931222438812256, 0.0, 3.6334738731384277, 0.0, 0.0, 0.0, 2.9947590827941895, 4.796955108642578, 0.0, 2.437749147415161, 0.0, 0.0, 0.4087103009223938, 0.0, 0.6827636957168579, 0.0, 0.0, 2.3585736751556396, 0.0, 0.0, 0.0, 0.0, 0.0, 4.091211318969727, 0.0, 0.0, 0.0, 0.09954764693975449, 1.6390917301177979, 0.7350550889968872]"
760,"[0.0, 4.336515426635742, 0.0, 0.0, 2.3207268714904785, 2.9978694915771484, 1.9361701011657715, 0.0, 3.041105270385742, 1.4495831727981567, 0.0, 0.0, 0.07608403265476227, 0.0, 1.5321135520935059, 1.600677490234375, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8903422355651855, 0.0, 0.0, 0.0, 0.0, 0.8264974355697632, 0.0, 0.0, 0.0, 2.694347620010376, 0.0, 3.4377503395080566, 0.0, 4.006155967712402, 0.0, 3.825857400894165, 0.0, 0.0, 0.0, 3.1636013984680176, 5.016144752502441, 0.0, 2.5957107543945312, 0.0, 0.0, 0.38428905606269836, 0.0, 0.5639258623123169, 0.0, 0.0, 2.3666763305664062, 0.0, 0.0, 0.0, 0.0, 0.0, 4.268665313720703, 0.0, 0.0, 0.0, 0.1272369623184204, 1.587763786315918, 0.8074963092803955]"
621,"[0.0, 4.237926959991455, 0.0, 0.0, 2.411986827850342, 2.832703113555908, 1.9290134906768799, 0.0, 2.9118642807006836, 1.4250065088272095, 0.0, 0.0, 0.10997481644153595, 0.0, 1.6542702913284302, 1.6674622297286987, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8471490144729614, 0.0, 0.0, 0.0, 0.0, 0.7409915924072266, 0.0, 0.0, 0.0, 2.603349208831787, 0.0, 3.494093418121338, 0.0, 4.072480201721191, 0.0, 3.7592601776123047, 0.0, 0.0, 0.0, 3.0061216354370117, 4.886183738708496, 0.0, 2.4902310371398926, 0.0, 0.0, 0.43585866689682007, 0.0, 0.7687386274337769, 0.0, 0.0, 2.3784403800964355, 0.0, 0.0, 0.0, 0.0, 0.0, 4.100666046142578, 0.0, 0.0, 0.0, 0.20824599266052246, 1.5908706188201904, 0.7707852125167847]"
453,"[0.0, 4.020206451416016, 0.0, 0.0, 2.244811773300171, 2.6055102348327637, 1.9365177154541016, 0.0, 2.749725580215454, 1.325405240058899, 0.0, 0.0, 0.14892159402370453, 0.0, 1.471632957458496, 1.542048454284668, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7529542446136475, 0.0, 0.0, 0.0, 0.0, 0.7032620906829834, 0.0, 0.0, 0.0, 2.4952645301818848, 0.0, 3.1513099670410156, 0.0, 3.7421422004699707, 0.0, 3.6157617568969727, 0.0, 0.0, 0.0, 2.7355833053588867, 4.702113151550293, 0.0, 2.234898090362549, 0.0, 0.0, 0.3206050395965576, 0.0, 0.7151545286178589, 0.0, 0.0, 2.1673686504364014, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7843942642211914, 0.0, 0.0, 0.0, 0.09863504767417908, 1.409644365310669, 0.8348116874694824]"
704,"[0.0, 4.454790115356445, 0.0, 0.0, 2.2724320888519287, 2.96887469291687, 1.9936461448669434, 0.0, 3.1079063415527344, 1.480391263961792, 0.0, 0.0, 0.14040862023830414, 0.0, 1.5750987529754639, 1.5824954509735107, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9053083658218384, 0.0, 0.0, 0.0, 0.0, 0.8548727631568909, 0.0, 0.0, 0.0, 2.81443190574646, 0.0, 3.3750338554382324, 0.0, 4.054833889007568, 0.0, 3.8579392433166504, 0.0, 0.0, 0.0, 3.1228606700897217, 5.173251152038574, 0.0, 2.497788190841675, 0.0, 0.0, 0.35667192935943604, 0.0, 0.7453314661979675, 0.0, 0.0, 2.475421667098999, 0.0, 0.0, 0.0, 0.0, 0.0, 4.301172256469727, 0.0, 0.0, 0.0, 0.10234230011701584, 1.5691113471984863, 0.9258574843406677]"
668,"[0.0, 4.328429222106934, 0.0, 0.0, 2.374413013458252, 2.8912034034729004, 1.9412391185760498, 0.0, 2.995342493057251, 1.4871635437011719, 0.0, 0.0, 0.07734408974647522, 0.0, 1.6286447048187256, 1.684133529663086, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9286410808563232, 0.0, 0.0, 0.0, 0.0, 0.8022468090057373, 0.0, 0.0, 0.0, 2.646744728088379, 0.0, 3.4909472465515137, 0.0, 4.083844184875488, 0.0, 3.822645664215088, 0.0, 0.0, 0.0, 3.1742727756500244, 4.905495643615723, 0.0, 2.618619918823242, 0.0, 0.0, 0.4440854787826538, 0.0, 0.7413691282272339, 0.0, 0.0, 2.4046854972839355, 0.0, 0.0, 0.0, 0.0, 0.0, 4.247726917266846, 0.0, 0.0, 0.0, 0.18496927618980408, 1.6910998821258545, 0.7762128114700317]"
162,"[0.0, 4.427751541137695, 0.0, 0.0, 2.407616138458252, 2.907433032989502, 1.9926362037658691, 0.0, 3.032743453979492, 1.4402847290039062, 0.0, 0.0, 0.1638287454843521, 0.0, 1.6629760265350342, 1.650505542755127, 0.0, 0.0, 0.0, 0.0, 0.0, 1.872006893157959, 0.0, 0.0, 0.0, 0.0, 0.7994185090065002, 0.0, 0.0, 0.0, 2.6548619270324707, 0.0, 3.4736618995666504, 0.0, 4.12313175201416, 0.0, 3.8976593017578125, 0.0, 0.0, 0.0, 3.0270988941192627, 5.05804443359375, 0.0, 2.4826130867004395, 0.0, 0.0, 0.3836996555328369, 0.0, 0.8118029832839966, 0.0, 0.0, 2.4177427291870117, 0.0, 0.0, 0.0, 0.0, 0.0, 4.211471080780029, 0.0, 0.0, 0.0, 0.12358485162258148, 1.69179105758667, 0.7990001440048218]"
836,"[0.0, 4.215054512023926, 0.0, 0.0, 2.2253146171569824, 2.7789392471313477, 1.9131852388381958, 0.0, 2.961904525756836, 1.3870569467544556, 0.0, 0.0, 0.0, 0.0, 1.4749550819396973, 1.6399892568588257, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8944594860076904, 0.0, 0.0, 0.0, 0.0, 0.7896300554275513, 0.0, 0.0, 0.0, 2.5986618995666504, 0.0, 3.3325488567352295, 0.0, 3.9223902225494385, 0.0, 3.7929608821868896, 0.0, 0.0, 0.0, 3.143390655517578, 4.868233680725098, 0.0, 2.621612787246704, 0.0, 0.0, 0.3710060715675354, 0.0, 0.593775749206543, 0.0, 0.0, 2.376453161239624, 0.0, 0.0, 0.0, 0.0, 0.0, 4.1339521408081055, 0.0, 0.0, 0.0, 0.1169673427939415, 1.5311298370361328, 0.8207876682281494]"
781,"[0.0, 4.163748741149902, 0.0, 0.0, 2.250399112701416, 2.7106871604919434, 1.9314063787460327, 0.0, 2.9507970809936523, 1.3373709917068481, 0.0, 0.0, 0.09295296669006348, 0.0, 1.5983762741088867, 1.6033414602279663, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8392751216888428, 0.0, 0.0, 0.0, 0.0, 0.7654904127120972, 0.0, 0.0, 0.0, 2.508160352706909, 0.0, 3.3003392219543457, 0.0, 3.9461140632629395, 0.0, 3.708033800125122, 0.0, 0.0, 0.0, 2.9608404636383057, 4.790970802307129, 0.0, 2.38179349899292, 0.0, 0.0, 0.3666551113128662, 0.0, 0.837556004524231, 0.0, 0.0, 2.3880162239074707, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0669074058532715, 0.0, 0.0, 0.0, 0.13768255710601807, 1.5916845798492432, 0.8112348914146423]"
715,"[0.0, 4.203570365905762, 0.0, 0.0, 2.302748680114746, 2.758967399597168, 1.8642380237579346, 0.0, 2.9162960052490234, 1.3411766290664673, 0.0, 0.0, 0.12242554128170013, 0.0, 1.5546014308929443, 1.5796895027160645, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7874852418899536, 0.0, 0.0, 0.0, 0.0, 0.7956059575080872, 0.0, 0.0, 0.0, 2.5072717666625977, 0.0, 3.2722487449645996, 0.0, 3.8827476501464844, 0.0, 3.7296652793884277, 0.0, 0.0, 0.0, 2.9016165733337402, 4.849392890930176, 0.0, 2.3980743885040283, 0.0, 0.0, 0.3317381739616394, 0.0, 0.7294819355010986, 0.0, 0.0, 2.3143210411071777, 0.0, 0.0, 0.0, 0.0, 0.0, 4.004920482635498, 0.0, 0.0, 0.0, 0.12979036569595337, 1.5636181831359863, 0.803112804889679]"
106,"[0.0, 4.232172012329102, 0.0, 0.0, 2.249138355255127, 2.842405319213867, 1.9090495109558105, 0.0, 2.8722763061523438, 1.4256975650787354, 0.0, 0.0, 0.0965549647808075, 0.0, 1.5683109760284424, 1.609628677368164, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8447277545928955, 0.0, 0.0, 0.0, 0.0, 0.8159373998641968, 0.0, 0.0, 0.0, 2.6047401428222656, 0.0, 3.3377528190612793, 0.0, 3.919161796569824, 0.0, 3.752962589263916, 0.0, 0.0, 0.0, 3.0747838020324707, 4.859972953796387, 0.0, 2.5360190868377686, 0.0, 0.0, 0.3759995698928833, 0.0, 0.6545516848564148, 0.0, 0.0, 2.3365633487701416, 0.0, 0.0, 0.0, 0.0, 0.0, 4.074747562408447, 0.0, 0.0, 0.0, 0.12633800506591797, 1.614646077156067, 0.7590363025665283]"
324,"[0.0, 4.232893943786621, 0.0, 0.0, 2.299316167831421, 2.790287494659424, 1.9181406497955322, 0.0, 2.9973373413085938, 1.3895853757858276, 0.0, 0.0, 0.026480495929718018, 0.0, 1.5165565013885498, 1.6132762432098389, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9107052087783813, 0.0, 0.0, 0.0, 0.0, 0.7540347576141357, 0.0, 0.0, 0.0, 2.6014299392700195, 0.0, 3.362039566040039, 0.0, 3.9381604194641113, 0.0, 3.8100523948669434, 0.0, 0.0, 0.0, 3.121532440185547, 4.9196014404296875, 0.0, 2.544731616973877, 0.0, 0.0, 0.3571469187736511, 0.0, 0.6742833852767944, 0.0, 0.0, 2.3776955604553223, 0.0, 0.0, 0.0, 0.0, 0.0, 4.159941673278809, 0.0, 0.0, 0.0, 0.1595401018857956, 1.5176928043365479, 0.8106104135513306]"
210,"[0.0, 4.241044998168945, 0.0, 0.0, 2.273139715194702, 2.936373233795166, 1.9185025691986084, 0.0, 2.9728217124938965, 1.4232759475708008, 0.0, 0.0, 0.06665222346782684, 0.0, 1.5689576864242554, 1.5966577529907227, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9087810516357422, 0.0, 0.0, 0.0, 0.0, 0.8572191596031189, 0.0, 0.0, 0.0, 2.6494078636169434, 0.0, 3.3565869331359863, 0.0, 3.9751272201538086, 0.0, 3.774148464202881, 0.0, 0.0, 0.0, 3.1880526542663574, 4.871249198913574, 0.0, 2.549999952316284, 0.0, 0.0, 0.43554428219795227, 0.0, 0.7382996678352356, 0.0, 0.0, 2.374873638153076, 0.0, 0.0, 0.0, 0.0, 0.0, 4.249011039733887, 0.0, 0.0, 0.0, 0.1567130833864212, 1.6871345043182373, 0.7597629427909851]"
44,"[0.0, 4.4858198165893555, 0.0, 0.0, 2.3516640663146973, 3.0555243492126465, 2.0182223320007324, 0.0, 3.1781508922576904, 1.544052004814148, 0.0, 0.0, 0.15115714073181152, 0.0, 1.627144694328308, 1.6054414510726929, 0.0, 0.0, 0.0, 0.0, 0.0, 1.878255844116211, 0.0, 0.0, 0.0, 0.0, 0.8508747816085815, 0.0, 0.0, 0.0, 2.820758104324341, 0.0, 3.473249912261963, 0.0, 4.136754989624023, 0.0, 3.865248203277588, 0.0, 0.0, 0.0, 3.1505441665649414, 5.173215866088867, 0.0, 2.6374878883361816, 0.0, 0.0, 0.39578956365585327, 0.0, 0.7749993801116943, 0.0, 0.0, 2.508561372756958, 0.0, 0.0, 0.0, 0.0, 0.0, 4.444820404052734, 0.0, 0.0, 0.0, 0.07621481269598007, 1.6896898746490479, 0.9198428988456726]"
225,"[0.0, 4.181168556213379, 0.0, 0.0, 2.3831701278686523, 2.583559274673462, 2.037898063659668, 0.0, 2.8469676971435547, 1.3894743919372559, 0.0, 0.0, 0.15842783451080322, 0.0, 1.7117620706558228, 1.7090531587600708, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8091933727264404, 0.0, 0.0, 0.0, 0.0, 0.6591767072677612, 0.0, 0.0, 0.0, 2.5090270042419434, 0.0, 3.4676787853240967, 0.0, 4.028161525726318, 0.0, 3.723254919052124, 0.0, 0.0, 0.0, 2.7446348667144775, 4.886503219604492, 0.0, 2.379729747772217, 0.0, 0.0, 0.3183842897415161, 0.0, 0.861914336681366, 0.0, 0.0, 2.4038009643554688, 0.0, 0.0, 0.0, 0.0, 0.0, 4.001693248748779, 0.0, 0.0, 0.0, 0.05422002077102661, 1.5418097972869873, 0.8113503456115723]"
717,"[0.0, 4.467846870422363, 0.0, 0.0, 2.3714635372161865, 2.9710381031036377, 1.9934003353118896, 0.0, 3.159513473510742, 1.498346209526062, 0.0, 0.0, 0.13398419320583344, 0.0, 1.7129666805267334, 1.6622960567474365, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8914486169815063, 0.0, 0.0, 0.0, 0.0, 0.8223803043365479, 0.0, 0.0, 0.0, 2.6873302459716797, 0.0, 3.540008544921875, 0.0, 4.234353065490723, 0.0, 3.883525848388672, 0.0, 0.0, 0.0, 3.111128807067871, 5.093198776245117, 0.0, 2.613632917404175, 0.0, 0.0, 0.3932182788848877, 0.0, 0.8354716300964355, 0.0, 0.0, 2.5154030323028564, 0.0, 0.0, 0.0, 0.0, 0.0, 4.3725762367248535, 0.0, 0.0, 0.0, 0.11598140001296997, 1.743228793144226, 0.8150683641433716]"
709,"[0.0, 4.355899810791016, 0.0, 0.0, 2.3248631954193115, 3.020718574523926, 1.9171764850616455, 0.0, 3.031616687774658, 1.4660159349441528, 0.0, 0.0, 0.10128019750118256, 0.0, 1.5645513534545898, 1.5986417531967163, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8205112218856812, 0.0, 0.0, 0.0, 0.0, 0.848307728767395, 0.0, 0.0, 0.0, 2.693657875061035, 0.0, 3.3716769218444824, 0.0, 3.952772855758667, 0.0, 3.7895193099975586, 0.0, 0.0, 0.0, 3.1291794776916504, 4.989597320556641, 0.0, 2.60733699798584, 0.0, 0.0, 0.3964383006095886, 0.0, 0.6450251936912537, 0.0, 0.0, 2.352921724319458, 0.0, 0.0, 0.0, 0.0, 0.0, 4.261362075805664, 0.0, 0.0, 0.0, 0.12042423337697983, 1.666858434677124, 0.8213546872138977]"
791,"[0.0, 4.227267742156982, 0.0, 0.0, 2.2098116874694824, 2.726714611053467, 1.9024466276168823, 0.0, 2.90975284576416, 1.3774895668029785, 0.0, 0.0, 0.1266036480665207, 0.0, 1.5540132522583008, 1.6197236776351929, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8507064580917358, 0.0, 0.0, 0.0, 0.0, 0.7894322872161865, 0.0, 0.0, 0.0, 2.5770273208618164, 0.0, 3.2753849029541016, 0.0, 3.9320998191833496, 0.0, 3.742953300476074, 0.0, 0.0, 0.0, 2.9113612174987793, 4.862911701202393, 0.0, 2.3921384811401367, 0.0, 0.0, 0.35422468185424805, 0.0, 0.6881893873214722, 0.0, 0.0, 2.277250289916992, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9609687328338623, 0.0, 0.0, 0.0, 0.1366531252861023, 1.507061243057251, 0.7964684963226318]"
119,"[0.0, 4.207449436187744, 0.0, 0.0, 2.3073034286499023, 2.842872142791748, 1.9180362224578857, 0.0, 2.970566987991333, 1.361440658569336, 0.0, 0.0, 0.06204429268836975, 0.0, 1.5269566774368286, 1.5557531118392944, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8903439044952393, 0.0, 0.0, 0.0, 0.0, 0.8380270600318909, 0.0, 0.0, 0.0, 2.6132497787475586, 0.0, 3.298159122467041, 0.0, 3.9333996772766113, 0.0, 3.741455554962158, 0.0, 0.0, 0.0, 3.063464641571045, 4.876038074493408, 0.0, 2.4467759132385254, 0.0, 0.0, 0.38497480750083923, 0.0, 0.7569775581359863, 0.0, 0.0, 2.3527677059173584, 0.0, 0.0, 0.0, 0.0, 0.0, 4.132537841796875, 0.0, 0.0, 0.0, 0.17029690742492676, 1.5709375143051147, 0.7797269225120544]"
322,"[0.0, 4.311712741851807, 0.0, 0.0, 2.3382081985473633, 2.8921079635620117, 1.899186134338379, 0.0, 3.023818016052246, 1.4094889163970947, 0.0, 0.0, 0.13051703572273254, 0.0, 1.6083948612213135, 1.5972706079483032, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8469805717468262, 0.0, 0.0, 0.0, 0.0, 0.8333445191383362, 0.0, 0.0, 0.0, 2.649369239807129, 0.0, 3.355186939239502, 0.0, 4.0130720138549805, 0.0, 3.790602207183838, 0.0, 0.0, 0.0, 3.0489625930786133, 4.959499359130859, 0.0, 2.4881668090820312, 0.0, 0.0, 0.37351053953170776, 0.0, 0.8232439756393433, 0.0, 0.0, 2.4123830795288086, 0.0, 0.0, 0.0, 0.0, 0.0, 4.213271141052246, 0.0, 0.0, 0.0, 0.14994654059410095, 1.6567025184631348, 0.8407226800918579]"
607,"[0.0, 4.326390743255615, 0.0, 0.0, 2.2870497703552246, 3.0830893516540527, 1.8989179134368896, 0.0, 3.0335593223571777, 1.4845876693725586, 0.0, 0.0, 0.1454099416732788, 0.0, 1.5725491046905518, 1.5500847101211548, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7765592336654663, 0.0, 0.0, 0.0, 0.0, 0.8787819147109985, 0.0, 0.0, 0.0, 2.704596519470215, 0.0, 3.319763660430908, 0.0, 3.9435200691223145, 0.0, 3.742079019546509, 0.0, 0.0, 0.0, 3.1012516021728516, 4.974212169647217, 0.0, 2.5260515213012695, 0.0, 0.0, 0.39273110032081604, 0.0, 0.6501854658126831, 0.0, 0.0, 2.348449468612671, 0.0, 0.0, 0.0, 0.0, 0.0, 4.264562606811523, 0.0, 0.0, 0.0, 0.11998430639505386, 1.6524382829666138, 0.8576575517654419]"
739,"[0.0, 4.278130054473877, 0.0, 0.0, 2.315110445022583, 2.7649736404418945, 1.9379050731658936, 0.0, 3.013650417327881, 1.368920922279358, 0.0, 0.0, 0.026441052556037903, 0.0, 1.5139273405075073, 1.6642751693725586, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9612237215042114, 0.0, 0.0, 0.0, 0.0, 0.8018916249275208, 0.0, 0.0, 0.0, 2.612940549850464, 0.0, 3.3862950801849365, 0.0, 3.992730140686035, 0.0, 3.8512091636657715, 0.0, 0.0, 0.0, 3.1337943077087402, 4.957013130187988, 0.0, 2.544217109680176, 0.0, 0.0, 0.37488460540771484, 0.0, 0.6513452529907227, 0.0, 0.0, 2.416055202484131, 0.0, 0.0, 0.0, 0.0, 0.0, 4.171404838562012, 0.0, 0.0, 0.0, 0.13827185332775116, 1.5522691011428833, 0.7808233499526978]"
277,"[0.0, 3.9375033378601074, 0.0, 0.0, 2.212446689605713, 2.588810443878174, 1.8228700160980225, 0.0, 2.740577220916748, 1.2854681015014648, 0.0, 0.0, 0.05141635239124298, 0.0, 1.446157693862915, 1.5481228828430176, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7778133153915405, 0.0, 0.0, 0.0, 0.0, 0.764265775680542, 0.0, 0.0, 0.0, 2.43397855758667, 0.0, 3.1543350219726562, 0.0, 3.6949362754821777, 0.0, 3.5741543769836426, 0.0, 0.0, 0.0, 2.8148231506347656, 4.6006059646606445, 0.0, 2.311245918273926, 0.0, 0.0, 0.33803337812423706, 0.0, 0.6725974082946777, 0.0, 0.0, 2.1528329849243164, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7917442321777344, 0.0, 0.0, 0.0, 0.15187105536460876, 1.4183604717254639, 0.7587465047836304]"
516,"[0.0, 4.510573863983154, 0.0, 0.0, 2.4706034660339355, 3.123932361602783, 2.009891986846924, 0.0, 3.1246047019958496, 1.5728257894515991, 0.0, 0.0, 0.10394516587257385, 0.0, 1.7386114597320557, 1.706092119216919, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9490002393722534, 0.0, 0.0, 0.0, 0.0, 0.8387174606323242, 0.0, 0.0, 0.0, 2.790860414505005, 0.0, 3.6244664192199707, 0.0, 4.298579216003418, 0.0, 3.9620583057403564, 0.0, 0.0, 0.0, 3.2591660022735596, 5.145477771759033, 0.0, 2.689918041229248, 0.0, 0.0, 0.45538538694381714, 0.0, 0.829013466835022, 0.0, 0.0, 2.5197887420654297, 0.0, 0.0, 0.0, 0.0, 0.0, 4.473803520202637, 0.0, 0.0, 0.0, 0.17856448888778687, 1.7874740362167358, 0.8108315467834473]"
522,"[0.0, 4.206302642822266, 0.0, 0.0, 2.228461503982544, 2.807771682739258, 1.8110727071762085, 0.0, 2.9784398078918457, 1.3376927375793457, 0.0, 0.0, 0.015899211168289185, 0.0, 1.4369583129882812, 1.5337915420532227, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8523986339569092, 0.0, 0.0, 0.0, 0.0, 0.8467374444007874, 0.0, 0.0, 0.0, 2.665757179260254, 0.0, 3.2066922187805176, 0.0, 3.724843740463257, 0.0, 3.7849578857421875, 0.0, 0.0, 0.0, 3.0736660957336426, 4.944950103759766, 0.0, 2.442315101623535, 0.0, 0.0, 0.33633214235305786, 0.0, 0.600212812423706, 0.0, 0.0, 2.3506722450256348, 0.0, 0.0, 0.0, 0.0, 0.0, 4.081746578216553, 0.0, 0.0, 0.0, 0.11058612912893295, 1.449782371520996, 0.898827314376831]"
710,"[0.0, 4.413905143737793, 0.0, 0.0, 2.350022315979004, 2.738542079925537, 2.026128053665161, 0.0, 3.046273708343506, 1.4861153364181519, 0.0, 0.0, 0.16779354214668274, 0.0, 1.7555656433105469, 1.7017080783843994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8177173137664795, 0.0, 0.0, 0.0, 0.0, 0.7916331887245178, 0.0, 0.0, 0.0, 2.6286261081695557, 0.0, 3.4935669898986816, 0.0, 4.165063858032227, 0.0, 3.7700247764587402, 0.0, 0.0, 0.0, 2.9756011962890625, 5.023015022277832, 0.0, 2.5258936882019043, 0.0, 0.0, 0.3642645478248596, 0.0, 0.86970454454422, 0.0, 0.0, 2.461446523666382, 0.0, 0.0, 0.0, 0.0, 0.0, 4.149033546447754, 0.0, 0.0, 0.0, 0.06562650203704834, 1.627713680267334, 0.7963827252388]"
